product_id,path,width,height
2015799136,unzipped_images\images\image_test\image_1120635721_product_2015799136.jpg,500,500
1978570487,unzipped_images\images\image_test\image_1120646732_product_1978570487.jpg,500,500
1567070818,unzipped_images\images\image_test\image_1120669200_product_1567070818.jpg,500,500
2016682348,unzipped_images\images\image_test\image_1120682702_product_2016682348.jpg,500,500
301827532,unzipped_images\images\image_test\image_1120686961_product_301827532.jpg,500,500
2017625774,unzipped_images\images\image_test\image_1120710476_product_2017625774.jpg,500,500
2013369319,unzipped_images\images\image_test\image_1120837481_product_2013369319.jpg,500,500
2024865748,unzipped_images\images\image_test\image_1120862724_product_2024865748.jpg,500,500
2024712902,unzipped_images\images\image_test\image_1120956428_product_2024712902.jpg,500,500
2028347801,unzipped_images\images\image_test\image_1120975568_product_2028347801.jpg,500,500
2028213702,unzipped_images\images\image_test\image_1120980532_product_2028213702.jpg,500,500
1846985658,unzipped_images\images\image_test\image_1121008550_product_1846985658.jpg,500,500
2018328976,unzipped_images\images\image_test\image_1121034894_product_2018328976.jpg,500,500
1960318565,unzipped_images\images\image_test\image_1121062911_product_1960318565.jpg,500,500
2027259851,unzipped_images\images\image_test\image_1121063187_product_2027259851.jpg,500,500
2027259860,unzipped_images\images\image_test\image_1121063193_product_2027259860.jpg,500,500
1856286869,unzipped_images\images\image_test\image_1121147406_product_1856286869.jpg,500,500
2033306842,unzipped_images\images\image_test\image_1121208203_product_2033306842.jpg,500,500
2033307596,unzipped_images\images\image_test\image_1121208371_product_2033307596.jpg,500,500
2033307885,unzipped_images\images\image_test\image_1121208753_product_2033307885.jpg,500,500
2033309806,unzipped_images\images\image_test\image_1121212774_product_2033309806.jpg,500,500
1940741073,unzipped_images\images\image_test\image_1121250600_product_1940741073.jpg,500,500
243868825,unzipped_images\images\image_test\image_1121279360_product_243868825.jpg,500,500
696693253,unzipped_images\images\image_test\image_1121280400_product_696693253.jpg,500,500
2033942114,unzipped_images\images\image_test\image_1121314033_product_2033942114.jpg,500,500
2026155532,unzipped_images\images\image_test\image_1121334084_product_2026155532.jpg,500,500
2014593843,unzipped_images\images\image_test\image_1121361203_product_2014593843.jpg,500,500
2034799970,unzipped_images\images\image_test\image_1121368247_product_2034799970.jpg,500,500
2033669377,unzipped_images\images\image_test\image_1121397146_product_2033669377.jpg,500,500
2032708642,unzipped_images\images\image_test\image_1121397674_product_2032708642.jpg,500,500
2035478856,unzipped_images\images\image_test\image_1121419844_product_2035478856.jpg,500,500
2035478858,unzipped_images\images\image_test\image_1121419850_product_2035478858.jpg,500,500
2035478876,unzipped_images\images\image_test\image_1121419951_product_2035478876.jpg,500,500
2035478884,unzipped_images\images\image_test\image_1121420019_product_2035478884.jpg,500,500
2035478935,unzipped_images\images\image_test\image_1121420173_product_2035478935.jpg,500,500
2035478945,unzipped_images\images\image_test\image_1121420225_product_2035478945.jpg,500,500
2035478946,unzipped_images\images\image_test\image_1121420227_product_2035478946.jpg,500,500
2035478948,unzipped_images\images\image_test\image_1121420231_product_2035478948.jpg,500,500
2035605969,unzipped_images\images\image_test\image_1121434228_product_2035605969.jpg,500,500
2036555546,unzipped_images\images\image_test\image_1121499974_product_2036555546.jpg,500,500
2036075118,unzipped_images\images\image_test\image_1121500001_product_2036075118.jpg,500,500
2036646030,unzipped_images\images\image_test\image_1121504728_product_2036646030.jpg,500,500
2032256097,unzipped_images\images\image_test\image_1121512302_product_2032256097.jpg,500,500
2036063833,unzipped_images\images\image_test\image_1121526850_product_2036063833.jpg,500,500
2039651109,unzipped_images\images\image_test\image_1121618831_product_2039651109.jpg,500,500
1649709663,unzipped_images\images\image_test\image_1121665011_product_1649709663.jpg,500,500
2040681272,unzipped_images\images\image_test\image_1121670192_product_2040681272.jpg,500,500
2041334465,unzipped_images\images\image_test\image_1121697236_product_2041334465.jpg,500,500
2041226106,unzipped_images\images\image_test\image_1121724732_product_2041226106.jpg,500,500
2042870240,unzipped_images\images\image_test\image_1121795792_product_2042870240.jpg,500,500
2044066942,unzipped_images\images\image_test\image_1121900363_product_2044066942.jpg,500,500
2045156547,unzipped_images\images\image_test\image_1122038399_product_2045156547.jpg,500,500
2046026812,unzipped_images\images\image_test\image_1122078914_product_2046026812.jpg,500,500
2046020843,unzipped_images\images\image_test\image_1122083844_product_2046020843.jpg,500,500
2046404346,unzipped_images\images\image_test\image_1122156486_product_2046404346.jpg,500,500
2046503066,unzipped_images\images\image_test\image_1122167588_product_2046503066.jpg,500,500
876635995,unzipped_images\images\image_test\image_1122248670_product_876635995.jpg,500,500
278600630,unzipped_images\images\image_test\image_1122393781_product_278600630.jpg,500,500
1078900458,unzipped_images\images\image_test\image_1122396494_product_1078900458.jpg,500,500
2047863684,unzipped_images\images\image_test\image_1122496242_product_2047863684.jpg,500,500
2048494195,unzipped_images\images\image_test\image_1122785512_product_2048494195.jpg,500,500
143671310,unzipped_images\images\image_test\image_1122865093_product_143671310.jpg,500,500
143899885,unzipped_images\images\image_test\image_1123063071_product_143899885.jpg,500,500
2051507617,unzipped_images\images\image_test\image_1123324149_product_2051507617.jpg,500,500
2052442254,unzipped_images\images\image_test\image_1123359149_product_2052442254.jpg,500,500
2053016013,unzipped_images\images\image_test\image_1123372251_product_2053016013.jpg,500,500
3808483090,unzipped_images\images\image_test\image_1123391345_product_3808483090.jpg,500,500
2055889524,unzipped_images\images\image_test\image_1123458022_product_2055889524.jpg,500,500
1936795860,unzipped_images\images\image_test\image_1123495532_product_1936795860.jpg,500,500
2056404665,unzipped_images\images\image_test\image_1123500003_product_2056404665.jpg,500,500
542946961,unzipped_images\images\image_test\image_1123509062_product_542946961.jpg,500,500
2052574186,unzipped_images\images\image_test\image_1123548082_product_2052574186.jpg,500,500
2058033123,unzipped_images\images\image_test\image_1123579680_product_2058033123.jpg,500,500
2058033733,unzipped_images\images\image_test\image_1123580010_product_2058033733.jpg,500,500
2058034357,unzipped_images\images\image_test\image_1123580173_product_2058034357.jpg,500,500
2058753846,unzipped_images\images\image_test\image_1123611375_product_2058753846.jpg,500,500
2059062158,unzipped_images\images\image_test\image_1123614484_product_2059062158.jpg,500,500
2059306666,unzipped_images\images\image_test\image_1123618645_product_2059306666.jpg,500,500
278600432,unzipped_images\images\image_test\image_1123624672_product_278600432.jpg,500,500
2059832240,unzipped_images\images\image_test\image_1123630662_product_2059832240.jpg,500,500
278515231,unzipped_images\images\image_test\image_1123643651_product_278515231.jpg,500,500
2055106681,unzipped_images\images\image_test\image_1123646509_product_2055106681.jpg,500,500
2060351102,unzipped_images\images\image_test\image_1123652869_product_2060351102.jpg,500,500
2060387458,unzipped_images\images\image_test\image_1123654409_product_2060387458.jpg,500,500
2060511490,unzipped_images\images\image_test\image_1123657682_product_2060511490.jpg,500,500
2060555800,unzipped_images\images\image_test\image_1123660911_product_2060555800.jpg,500,500
2060040595,unzipped_images\images\image_test\image_1123662138_product_2060040595.jpg,500,500
2060558206,unzipped_images\images\image_test\image_1123675944_product_2060558206.jpg,500,500
2061019099,unzipped_images\images\image_test\image_1123691904_product_2061019099.jpg,500,500
2061926628,unzipped_images\images\image_test\image_1123727624_product_2061926628.jpg,500,500
2061927127,unzipped_images\images\image_test\image_1123728412_product_2061927127.jpg,500,500
2062324471,unzipped_images\images\image_test\image_1123787237_product_2062324471.jpg,500,500
2060305388,unzipped_images\images\image_test\image_1123790690_product_2060305388.jpg,500,500
2062696810,unzipped_images\images\image_test\image_1123811812_product_2062696810.jpg,500,500
2062697698,unzipped_images\images\image_test\image_1123812450_product_2062697698.jpg,500,500
2062702538,unzipped_images\images\image_test\image_1123815904_product_2062702538.jpg,500,500
2062706767,unzipped_images\images\image_test\image_1123821626_product_2062706767.jpg,500,500
2063144782,unzipped_images\images\image_test\image_1123829547_product_2063144782.jpg,500,500
2060826688,unzipped_images\images\image_test\image_1123890912_product_2060826688.jpg,500,500
2065013531,unzipped_images\images\image_test\image_1123911375_product_2065013531.jpg,500,500
2065450193,unzipped_images\images\image_test\image_1123921084_product_2065450193.jpg,500,500
1118849570,unzipped_images\images\image_test\image_1123926131_product_1118849570.jpg,500,500
2053579865,unzipped_images\images\image_test\image_1123999274_product_2053579865.jpg,500,500
2067135921,unzipped_images\images\image_test\image_1124008125_product_2067135921.jpg,500,500
2068785404,unzipped_images\images\image_test\image_1124047226_product_2068785404.jpg,500,500
1859587683,unzipped_images\images\image_test\image_1124076146_product_1859587683.jpg,500,500
1556884608,unzipped_images\images\image_test\image_1124191024_product_1556884608.jpg,500,500
1599915898,unzipped_images\images\image_test\image_1124218164_product_1599915898.jpg,500,500
2063604334,unzipped_images\images\image_test\image_1124239938_product_2063604334.jpg,500,500
2074472714,unzipped_images\images\image_test\image_1124257197_product_2074472714.jpg,500,500
2066004802,unzipped_images\images\image_test\image_1124312617_product_2066004802.jpg,500,500
1600143918,unzipped_images\images\image_test\image_1124352947_product_1600143918.jpg,500,500
2076183126,unzipped_images\images\image_test\image_1124369824_product_2076183126.jpg,500,500
1830772031,unzipped_images\images\image_test\image_1124403657_product_1830772031.jpg,500,500
2077415681,unzipped_images\images\image_test\image_1124413599_product_2077415681.jpg,500,500
278585458,unzipped_images\images\image_test\image_1124516130_product_278585458.jpg,500,500
2071805885,unzipped_images\images\image_test\image_1124536562_product_2071805885.jpg,500,500
2079137598,unzipped_images\images\image_test\image_1124550993_product_2079137598.jpg,500,500
2081513432,unzipped_images\images\image_test\image_1124740737_product_2081513432.jpg,500,500
278561418,unzipped_images\images\image_test\image_1124769065_product_278561418.jpg,500,500
548443007,unzipped_images\images\image_test\image_1124769070_product_548443007.jpg,500,500
2082817105,unzipped_images\images\image_test\image_1124769074_product_2082817105.jpg,500,500
2083255213,unzipped_images\images\image_test\image_1124782795_product_2083255213.jpg,500,500
2083255358,unzipped_images\images\image_test\image_1124783747_product_2083255358.jpg,500,500
2083255582,unzipped_images\images\image_test\image_1124784964_product_2083255582.jpg,500,500
2085085386,unzipped_images\images\image_test\image_1124844303_product_2085085386.jpg,500,500
2085665550,unzipped_images\images\image_test\image_1124895150_product_2085665550.jpg,500,500
2078537588,unzipped_images\images\image_test\image_1124957555_product_2078537588.jpg,500,500
2086488316,unzipped_images\images\image_test\image_1124957632_product_2086488316.jpg,500,500
2083795751,unzipped_images\images\image_test\image_1124981709_product_2083795751.jpg,500,500
2087653423,unzipped_images\images\image_test\image_1125008440_product_2087653423.jpg,500,500
2087957246,unzipped_images\images\image_test\image_1125025718_product_2087957246.jpg,500,500
2088393907,unzipped_images\images\image_test\image_1125052168_product_2088393907.jpg,500,500
2031768503,unzipped_images\images\image_test\image_1125062365_product_2031768503.jpg,500,500
2085620310,unzipped_images\images\image_test\image_1125064708_product_2085620310.jpg,500,500
278520483,unzipped_images\images\image_test\image_1125067058_product_278520483.jpg,500,500
2085609959,unzipped_images\images\image_test\image_1125082246_product_2085609959.jpg,500,500
962118454,unzipped_images\images\image_test\image_1125098169_product_962118454.jpg,500,500
2091257014,unzipped_images\images\image_test\image_1125330549_product_2091257014.jpg,500,500
2091326371,unzipped_images\images\image_test\image_1125398130_product_2091326371.jpg,500,500
2091698657,unzipped_images\images\image_test\image_1125457925_product_2091698657.jpg,500,500
2091364737,unzipped_images\images\image_test\image_1125462945_product_2091364737.jpg,500,500
2093594558,unzipped_images\images\image_test\image_1125638657_product_2093594558.jpg,500,500
2094651349,unzipped_images\images\image_test\image_1125748755_product_2094651349.jpg,500,500
2094956043,unzipped_images\images\image_test\image_1125809548_product_2094956043.jpg,500,500
2096655675,unzipped_images\images\image_test\image_1125944139_product_2096655675.jpg,500,500
2094939447,unzipped_images\images\image_test\image_1126028099_product_2094939447.jpg,500,500
2094787857,unzipped_images\images\image_test\image_1126047515_product_2094787857.jpg,500,500
300537632,unzipped_images\images\image_test\image_1126068051_product_300537632.jpg,500,500
278516520,unzipped_images\images\image_test\image_1126068125_product_278516520.jpg,500,500
2100740718,unzipped_images\images\image_test\image_1126170366_product_2100740718.jpg,500,500
2100959627,unzipped_images\images\image_test\image_1126193798_product_2100959627.jpg,500,500
2102127925,unzipped_images\images\image_test\image_1126279892_product_2102127925.jpg,500,500
2102197236,unzipped_images\images\image_test\image_1126285953_product_2102197236.jpg,500,500
2099001565,unzipped_images\images\image_test\image_1126318350_product_2099001565.jpg,500,500
291502812,unzipped_images\images\image_test\image_1126730364_product_291502812.jpg,500,500
2106369350,unzipped_images\images\image_test\image_1126778663_product_2106369350.jpg,500,500
2108681850,unzipped_images\images\image_test\image_1126853747_product_2108681850.jpg,500,500
473237870,unzipped_images\images\image_test\image_1126854030_product_473237870.jpg,500,500
2109566173,unzipped_images\images\image_test\image_1126874128_product_2109566173.jpg,500,500
2087482678,unzipped_images\images\image_test\image_1126892446_product_2087482678.jpg,500,500
2111782897,unzipped_images\images\image_test\image_1126923656_product_2111782897.jpg,500,500
2111477541,unzipped_images\images\image_test\image_1126924424_product_2111477541.jpg,500,500
8663137,unzipped_images\images\image_test\image_1126939038_product_8663137.jpg,500,500
651677798,unzipped_images\images\image_test\image_1126939765_product_651677798.jpg,500,500
2113372751,unzipped_images\images\image_test\image_1126954827_product_2113372751.jpg,500,500
2114029356,unzipped_images\images\image_test\image_1126985798_product_2114029356.jpg,500,500
2109402645,unzipped_images\images\image_test\image_1127074069_product_2109402645.jpg,500,500
2110140587,unzipped_images\images\image_test\image_1127075688_product_2110140587.jpg,500,500
2116208737,unzipped_images\images\image_test\image_1127102157_product_2116208737.jpg,500,500
834598269,unzipped_images\images\image_test\image_1127168646_product_834598269.jpg,500,500
2114071359,unzipped_images\images\image_test\image_1127174323_product_2114071359.jpg,500,500
2116511212,unzipped_images\images\image_test\image_1127179907_product_2116511212.jpg,500,500
2118172977,unzipped_images\images\image_test\image_1127180855_product_2118172977.jpg,500,500
278560347,unzipped_images\images\image_test\image_1127212856_product_278560347.jpg,500,500
2118743697,unzipped_images\images\image_test\image_1127227750_product_2118743697.jpg,500,500
2118551617,unzipped_images\images\image_test\image_1127228879_product_2118551617.jpg,500,500
2119609397,unzipped_images\images\image_test\image_1127249272_product_2119609397.jpg,500,500
2119610344,unzipped_images\images\image_test\image_1127249534_product_2119610344.jpg,500,500
2115720897,unzipped_images\images\image_test\image_1127261525_product_2115720897.jpg,500,500
2117415186,unzipped_images\images\image_test\image_1127277922_product_2117415186.jpg,500,500
2117283351,unzipped_images\images\image_test\image_1127282036_product_2117283351.jpg,500,500
2121747372,unzipped_images\images\image_test\image_1127347887_product_2121747372.jpg,500,500
2121747374,unzipped_images\images\image_test\image_1127347899_product_2121747374.jpg,500,500
2121747375,unzipped_images\images\image_test\image_1127347901_product_2121747375.jpg,500,500
2121747387,unzipped_images\images\image_test\image_1127347924_product_2121747387.jpg,500,500
2121747392,unzipped_images\images\image_test\image_1127347933_product_2121747392.jpg,500,500
2121747396,unzipped_images\images\image_test\image_1127347939_product_2121747396.jpg,500,500
2122076337,unzipped_images\images\image_test\image_1127369375_product_2122076337.jpg,500,500
2119393895,unzipped_images\images\image_test\image_1127442651_product_2119393895.jpg,500,500
2123294295,unzipped_images\images\image_test\image_1127470652_product_2123294295.jpg,500,500
278529162,unzipped_images\images\image_test\image_1127505600_product_278529162.jpg,500,500
2123895358,unzipped_images\images\image_test\image_1127506707_product_2123895358.jpg,500,500
2123851007,unzipped_images\images\image_test\image_1127512835_product_2123851007.jpg,500,500
278524800,unzipped_images\images\image_test\image_1127545856_product_278524800.jpg,500,500
456259798,unzipped_images\images\image_test\image_1127545892_product_456259798.jpg,500,500
2124335768,unzipped_images\images\image_test\image_1127654425_product_2124335768.jpg,500,500
2124334964,unzipped_images\images\image_test\image_1127665138_product_2124334964.jpg,500,500
2128712165,unzipped_images\images\image_test\image_1127686702_product_2128712165.jpg,500,500
2129092390,unzipped_images\images\image_test\image_1127694713_product_2129092390.jpg,500,500
2129667685,unzipped_images\images\image_test\image_1127701728_product_2129667685.jpg,500,500
2126855967,unzipped_images\images\image_test\image_1127714319_product_2126855967.jpg,500,500
1892213817,unzipped_images\images\image_test\image_1127740431_product_1892213817.jpg,500,500
278577001,unzipped_images\images\image_test\image_1127830798_product_278577001.jpg,500,500
2128604517,unzipped_images\images\image_test\image_1127836778_product_2128604517.jpg,500,500
2132315708,unzipped_images\images\image_test\image_1127839644_product_2132315708.jpg,500,500
2126647953,unzipped_images\images\image_test\image_1127841561_product_2126647953.jpg,500,500
2133505349,unzipped_images\images\image_test\image_1127957140_product_2133505349.jpg,500,500
1975864055,unzipped_images\images\image_test\image_1127980771_product_1975864055.jpg,500,500
1503690627,unzipped_images\images\image_test\image_1128041422_product_1503690627.jpg,500,500
278589321,unzipped_images\images\image_test\image_1128063072_product_278589321.jpg,500,500
2135405745,unzipped_images\images\image_test\image_1128107413_product_2135405745.jpg,500,500
2139263203,unzipped_images\images\image_test\image_1128234203_product_2139263203.jpg,500,500
2138217148,unzipped_images\images\image_test\image_1128261884_product_2138217148.jpg,500,500
2140470558,unzipped_images\images\image_test\image_1128270783_product_2140470558.jpg,500,500
2141258571,unzipped_images\images\image_test\image_1128312035_product_2141258571.jpg,500,500
2141898196,unzipped_images\images\image_test\image_1128320456_product_2141898196.jpg,500,500
2141898197,unzipped_images\images\image_test\image_1128320458_product_2141898197.jpg,500,500
2142370864,unzipped_images\images\image_test\image_1128330236_product_2142370864.jpg,500,500
278525609,unzipped_images\images\image_test\image_1128418909_product_278525609.jpg,500,500
2145244352,unzipped_images\images\image_test\image_1128419948_product_2145244352.jpg,500,500
2145615661,unzipped_images\images\image_test\image_1128429250_product_2145615661.jpg,500,500
2146297372,unzipped_images\images\image_test\image_1128440392_product_2146297372.jpg,500,500
2147094960,unzipped_images\images\image_test\image_1128451679_product_2147094960.jpg,500,500
2142892473,unzipped_images\images\image_test\image_1128459356_product_2142892473.jpg,500,500
2146530809,unzipped_images\images\image_test\image_1128466007_product_2146530809.jpg,500,500
2148110702,unzipped_images\images\image_test\image_1128470272_product_2148110702.jpg,500,500
2148675863,unzipped_images\images\image_test\image_1128479924_product_2148675863.jpg,500,500
2148674835,unzipped_images\images\image_test\image_1128486294_product_2148674835.jpg,500,500
2148675554,unzipped_images\images\image_test\image_1128487698_product_2148675554.jpg,500,500
2148675615,unzipped_images\images\image_test\image_1128487794_product_2148675615.jpg,500,500
2149065415,unzipped_images\images\image_test\image_1128526812_product_2149065415.jpg,500,500
2151881180,unzipped_images\images\image_test\image_1128638634_product_2151881180.jpg,500,500
278552203,unzipped_images\images\image_test\image_1128675111_product_278552203.jpg,500,500
2153005924,unzipped_images\images\image_test\image_1128675121_product_2153005924.jpg,500,500
2028920884,unzipped_images\images\image_test\image_1128716894_product_2028920884.jpg,500,500
2153837117,unzipped_images\images\image_test\image_1128724289_product_2153837117.jpg,500,500
2153955977,unzipped_images\images\image_test\image_1128729289_product_2153955977.jpg,500,500
340303807,unzipped_images\images\image_test\image_1128737032_product_340303807.jpg,500,500
340303727,unzipped_images\images\image_test\image_1128737856_product_340303727.jpg,500,500
2153240166,unzipped_images\images\image_test\image_1128754087_product_2153240166.jpg,500,500
1343193025,unzipped_images\images\image_test\image_1128755013_product_1343193025.jpg,500,500
2154701258,unzipped_images\images\image_test\image_1128757093_product_2154701258.jpg,500,500
2155277352,unzipped_images\images\image_test\image_1128775547_product_2155277352.jpg,500,500
2158797976,unzipped_images\images\image_test\image_1129010099_product_2158797976.jpg,500,500
2158594791,unzipped_images\images\image_test\image_1129025849_product_2158594791.jpg,500,500
2160322869,unzipped_images\images\image_test\image_1129165974_product_2160322869.jpg,500,500
2164081142,unzipped_images\images\image_test\image_1129169780_product_2164081142.jpg,500,500
2162121676,unzipped_images\images\image_test\image_1129172149_product_2162121676.jpg,500,500
258249825,unzipped_images\images\image_test\image_1129173165_product_258249825.jpg,500,500
2164226350,unzipped_images\images\image_test\image_1129176698_product_2164226350.jpg,500,500
2171580392,unzipped_images\images\image_test\image_1129804567_product_2171580392.jpg,500,500
2171422496,unzipped_images\images\image_test\image_1129807028_product_2171422496.jpg,500,500
2176186626,unzipped_images\images\image_test\image_1130104230_product_2176186626.jpg,500,500
2177426624,unzipped_images\images\image_test\image_1130134647_product_2177426624.jpg,500,500
2178264916,unzipped_images\images\image_test\image_1130135412_product_2178264916.jpg,500,500
2178410590,unzipped_images\images\image_test\image_1130142941_product_2178410590.jpg,500,500
2177425852,unzipped_images\images\image_test\image_1130191998_product_2177425852.jpg,500,500
2180451965,unzipped_images\images\image_test\image_1130201990_product_2180451965.jpg,500,500
2181179606,unzipped_images\images\image_test\image_1130264194_product_2181179606.jpg,500,500
2181774251,unzipped_images\images\image_test\image_1130270176_product_2181774251.jpg,500,500
2183071750,unzipped_images\images\image_test\image_1130348645_product_2183071750.jpg,500,500
2185560126,unzipped_images\images\image_test\image_1130623242_product_2185560126.jpg,500,500
2188089046,unzipped_images\images\image_test\image_1130763544_product_2188089046.jpg,500,500
2188217292,unzipped_images\images\image_test\image_1130805910_product_2188217292.jpg,500,500
2188446602,unzipped_images\images\image_test\image_1130835913_product_2188446602.jpg,500,500
2189715235,unzipped_images\images\image_test\image_1130915919_product_2189715235.jpg,500,500
2033308129,unzipped_images\images\image_test\image_1130941491_product_2033308129.jpg,500,500
2190653056,unzipped_images\images\image_test\image_1130958863_product_2190653056.jpg,500,500
1974917169,unzipped_images\images\image_test\image_1130959532_product_1974917169.jpg,500,500
2191255168,unzipped_images\images\image_test\image_1130985212_product_2191255168.jpg,500,500
2191299874,unzipped_images\images\image_test\image_1130986841_product_2191299874.jpg,500,500
2191348244,unzipped_images\images\image_test\image_1130999879_product_2191348244.jpg,500,500
2192154937,unzipped_images\images\image_test\image_1131052508_product_2192154937.jpg,500,500
2192163899,unzipped_images\images\image_test\image_1131055695_product_2192163899.jpg,500,500
2192156856,unzipped_images\images\image_test\image_1131062080_product_2192156856.jpg,500,500
2192173310,unzipped_images\images\image_test\image_1131067047_product_2192173310.jpg,500,500
2196206711,unzipped_images\images\image_test\image_1131178754_product_2196206711.jpg,500,500
2192798519,unzipped_images\images\image_test\image_1131229353_product_2192798519.jpg,500,500
2199323905,unzipped_images\images\image_test\image_1131301655_product_2199323905.jpg,500,500
1548292636,unzipped_images\images\image_test\image_1131448522_product_1548292636.jpg,500,500
2205234316,unzipped_images\images\image_test\image_1131463835_product_2205234316.jpg,500,500
2205318451,unzipped_images\images\image_test\image_1131469197_product_2205318451.jpg,500,500
2205142248,unzipped_images\images\image_test\image_1131475046_product_2205142248.jpg,500,500
2206120311,unzipped_images\images\image_test\image_1131507309_product_2206120311.jpg,500,500
2209166537,unzipped_images\images\image_test\image_1131651508_product_2209166537.jpg,500,500
2209544422,unzipped_images\images\image_test\image_1131670691_product_2209544422.jpg,500,500
259581248,unzipped_images\images\image_test\image_1131776021_product_259581248.jpg,500,500
2212291049,unzipped_images\images\image_test\image_1131849695_product_2212291049.jpg,500,500
2216617714,unzipped_images\images\image_test\image_1131988401_product_2216617714.jpg,500,500
2218074271,unzipped_images\images\image_test\image_1132037797_product_2218074271.jpg,500,500
2219993029,unzipped_images\images\image_test\image_1132091189_product_2219993029.jpg,500,500
2220199434,unzipped_images\images\image_test\image_1132101232_product_2220199434.jpg,500,500
2220199441,unzipped_images\images\image_test\image_1132101348_product_2220199441.jpg,500,500
2220239462,unzipped_images\images\image_test\image_1132104336_product_2220239462.jpg,500,500
2218059907,unzipped_images\images\image_test\image_1132107239_product_2218059907.jpg,500,500
2223661515,unzipped_images\images\image_test\image_1132317865_product_2223661515.jpg,500,500
2224028504,unzipped_images\images\image_test\image_1132343614_product_2224028504.jpg,500,500
2225533932,unzipped_images\images\image_test\image_1132389373_product_2225533932.jpg,500,500
2213106636,unzipped_images\images\image_test\image_1132389398_product_2213106636.jpg,500,500
2225503153,unzipped_images\images\image_test\image_1132389629_product_2225503153.jpg,500,500
2226050703,unzipped_images\images\image_test\image_1132432202_product_2226050703.jpg,500,500
2226275822,unzipped_images\images\image_test\image_1132446333_product_2226275822.jpg,500,500
2226275199,unzipped_images\images\image_test\image_1132446890_product_2226275199.jpg,500,500
2226275225,unzipped_images\images\image_test\image_1132447322_product_2226275225.jpg,500,500
2226355306,unzipped_images\images\image_test\image_1132471053_product_2226355306.jpg,500,500
146566719,unzipped_images\images\image_test\image_1132565840_product_146566719.jpg,500,500
2229211932,unzipped_images\images\image_test\image_1132581147_product_2229211932.jpg,500,500
2229872594,unzipped_images\images\image_test\image_1132612345_product_2229872594.jpg,500,500
2232977588,unzipped_images\images\image_test\image_1132795074_product_2232977588.jpg,500,500
2233653796,unzipped_images\images\image_test\image_1132823924_product_2233653796.jpg,500,500
2235939763,unzipped_images\images\image_test\image_1132903380_product_2235939763.jpg,500,500
2238715919,unzipped_images\images\image_test\image_1132943653_product_2238715919.jpg,500,500
2240309166,unzipped_images\images\image_test\image_1132981010_product_2240309166.jpg,500,500
2240360476,unzipped_images\images\image_test\image_1132983627_product_2240360476.jpg,500,500
2240360489,unzipped_images\images\image_test\image_1132983697_product_2240360489.jpg,500,500
2240360521,unzipped_images\images\image_test\image_1132983863_product_2240360521.jpg,500,500
2240952162,unzipped_images\images\image_test\image_1133021601_product_2240952162.jpg,500,500
2241871161,unzipped_images\images\image_test\image_1133056306_product_2241871161.jpg,500,500
2241871165,unzipped_images\images\image_test\image_1133061327_product_2241871165.jpg,500,500
2241871164,unzipped_images\images\image_test\image_1133061328_product_2241871164.jpg,500,500
2195092742,unzipped_images\images\image_test\image_1133086160_product_2195092742.jpg,500,500
2243253922,unzipped_images\images\image_test\image_1133116702_product_2243253922.jpg,500,500
2243734661,unzipped_images\images\image_test\image_1133135733_product_2243734661.jpg,500,500
2243395507,unzipped_images\images\image_test\image_1133136756_product_2243395507.jpg,500,500
2244248761,unzipped_images\images\image_test\image_1133160469_product_2244248761.jpg,500,500
2246579909,unzipped_images\images\image_test\image_1133287807_product_2246579909.jpg,500,500
276428831,unzipped_images\images\image_test\image_1133292717_product_276428831.jpg,500,500
290502728,unzipped_images\images\image_test\image_1133292741_product_290502728.jpg,500,500
208300031,unzipped_images\images\image_test\image_1133292776_product_208300031.jpg,500,500
276428959,unzipped_images\images\image_test\image_1133292889_product_276428959.jpg,500,500
1792750590,unzipped_images\images\image_test\image_1133293120_product_1792750590.jpg,500,500
102343374,unzipped_images\images\image_test\image_1133293650_product_102343374.jpg,500,500
279072398,unzipped_images\images\image_test\image_1133293737_product_279072398.jpg,500,500
138717431,unzipped_images\images\image_test\image_1133294200_product_138717431.jpg,500,500
138717405,unzipped_images\images\image_test\image_1133294210_product_138717405.jpg,500,500
102345151,unzipped_images\images\image_test\image_1133294246_product_102345151.jpg,500,500
102343254,unzipped_images\images\image_test\image_1133294498_product_102343254.jpg,500,500
2247265373,unzipped_images\images\image_test\image_1133311693_product_2247265373.jpg,500,500
1063273355,unzipped_images\images\image_test\image_1133326795_product_1063273355.jpg,500,500
939815810,unzipped_images\images\image_test\image_1133327018_product_939815810.jpg,500,500
1977857671,unzipped_images\images\image_test\image_1133327042_product_1977857671.jpg,500,500
2249843638,unzipped_images\images\image_test\image_1133427268_product_2249843638.jpg,500,500
2249041211,unzipped_images\images\image_test\image_1133452587_product_2249041211.jpg,500,500
2249830061,unzipped_images\images\image_test\image_1133452617_product_2249830061.jpg,500,500
2253870177,unzipped_images\images\image_test\image_1133520760_product_2253870177.jpg,500,500
2254603234,unzipped_images\images\image_test\image_1133629222_product_2254603234.jpg,500,500
1892606324,unzipped_images\images\image_test\image_1133639171_product_1892606324.jpg,500,500
2255698594,unzipped_images\images\image_test\image_1133639173_product_2255698594.jpg,500,500
2252300172,unzipped_images\images\image_test\image_1133639202_product_2252300172.jpg,500,500
2252195609,unzipped_images\images\image_test\image_1133643151_product_2252195609.jpg,500,500
2252234235,unzipped_images\images\image_test\image_1133643215_product_2252234235.jpg,500,500
